city,timestamp,temperature,season
New York,2010-02-15,-8.395715099164974,winter
New York,2010-02-16,-0.8688967549173449,winter
New York,2010-02-17,-5.21207027263682,winter
New York,2010-02-18,4.924791695370505,winter
New York,2010-02-19,-6.319412904191843,winter
New York,2010-02-20,0.6787597556666275,winter
New York,2010-02-21,-1.9521438113275504,winter
New York,2010-02-22,9.475319304391487,winter
New York,2010-02-23,-4.737840175835134,winter
New York,2010-02-24,-0.9090671054457817,winter
New York,2010-02-25,-2.593523414520768,winter
New York,2010-02-26,-11.00058644274457,winter
New York,2010-02-27,0.07221331993951695,winter
New York,2010-02-28,-3.31521887977339,winter
New York,2010-03-01,2.494609140756122,spring
New York,2010-03-02,16.20100258353296,spring
New York,2010-03-03,4.114820828059348,spring
New York,2010-03-04,4.7102650972752516,spring
New York,2010-03-05,9.742967091714714,spring
New York,2010-03-06,15.499978677904386,spring
New York,2010-03-07,5.300966605054679,spring
New York,2010-03-08,11.871680608663594,spring
New York,2010-03-09,22.005636520220776,spring
New York,2010-03-10,10.224664878479466,spring
New York,2010-03-11,8.813613837321434,spring
New York,2010-03-12,16.320801453019605,spring
New York,2010-03-13,9.261144717979255,spring
New York,2010-03-14,-1.1928048169640721,spring
New York,2010-03-15,5.1591683418636896,spring
New York,2010-03-16,13.904779700458487,spring
New York,2010-03-17,10.18081788334057,spring
New York,2010-03-18,8.880489088288156,spring
New York,2010-03-19,14.189332821120232,spring
New York,2010-03-20,2.656077378324503,spring
New York,2010-03-21,15.856231344832219,spring
New York,2010-03-22,4.694541878197541,spring
New York,2010-03-23,8.27208329734505,spring
New York,2010-03-24,15.861075698058375,spring
New York,2010-03-25,2.0680864985031064,spring
New York,2010-03-26,1.7674097053672941,spring
New York,2010-03-27,10.947885210757905,spring
New York,2010-03-28,9.563916752456606,spring
New York,2010-03-29,2.8019152411448767,spring
New York,2010-03-30,16.45312282428332,spring
New York,2010-03-31,9.05731845697778,spring
New York,2010-04-01,3.3475557711304846,spring
New York,2010-04-02,-2.8069843375847547,spring
New York,2010-04-03,8.61919010047418,spring
New York,2010-04-04,5.197569962859876,spring
New York,2010-04-05,17.741332535978195,spring
New York,2010-04-06,11.605127895338427,spring
New York,2010-04-07,9.216198139265831,spring
New York,2010-04-08,17.860081616389195,spring
New York,2010-04-09,17.62583711943866,spring
New York,2010-04-10,19.33640153375671,spring
New York,2010-04-11,9.699168196743003,spring
New York,2010-04-12,9.81990431189427,spring
New York,2010-04-13,16.126757914572966,spring
New York,2010-04-14,13.547049873085063,spring
New York,2010-04-15,11.158155702708582,spring
New York,2010-04-16,10.519474062379965,spring
New York,2010-04-17,10.46824817571067,spring
New York,2010-04-18,16.123903696160134,spring
New York,2010-04-19,9.051524840824445,spring
New York,2010-04-20,1.1823762605241654,spring
New York,2010-04-21,13.985875906985125,spring
New York,2010-04-22,3.7396475052503018,spring
New York,2010-04-23,14.317162969558845,spring
New York,2010-04-24,-2.2929028358725656,spring
New York,2010-04-25,12.418936502110217,spring
New York,2010-04-26,8.7876756392992,spring
New York,2010-04-27,14.350640214020256,spring
New York,2010-04-28,10.552228906357826,spring
New York,2010-04-29,7.176003418833291,spring
New York,2010-04-30,7.155331567224406,spring
New York,2010-05-01,11.337641561736774,spring
New York,2010-05-02,6.142910974776488,spring
New York,2010-05-03,5.763135484962481,spring
New York,2010-05-04,6.772826130970737,spring
New York,2010-05-05,13.350966493131267,spring
New York,2010-05-06,10.082217993441407,spring
New York,2010-05-07,7.960128519789935,spring
New York,2010-05-08,9.343583479344495,spring
New York,2010-05-09,1.5723956467113158,spring
New York,2010-05-10,15.047129251315464,spring
New York,2010-05-11,8.349545860153157,spring
New York,2010-05-12,16.888557310555562,spring
New York,2010-05-13,12.411301216163354,spring
New York,2010-05-14,1.999273288727741,spring
New York,2010-05-15,16.883428572025995,spring
New York,2010-05-16,16.097262837989696,spring
New York,2010-05-17,18.88318008035165,spring
New York,2010-05-18,7.522756087492671,spring
New York,2010-05-19,10.338898259133547,spring
New York,2010-05-20,13.662685120855237,spring
New York,2010-05-21,18.3512748236082,spring
New York,2010-05-22,4.253423744604099,spring
New York,2010-05-23,0.09621889899852931,spring
New York,2010-05-24,0.9395260688757272,spring
New York,2010-05-25,10.593178748977449,spring
New York,2010-05-26,13.656889327249807,spring
New York,2010-05-27,11.222495533847097,spring
New York,2010-05-28,6.899018563501942,spring
New York,2010-05-29,4.601052769292993,spring
New York,2010-05-30,0.20706153622715817,spring
New York,2010-05-31,16.770612090006708,spring
New York,2010-06-01,20.21569833403791,summer
New York,2010-06-02,18.901460014336692,summer
New York,2010-06-03,28.600181824337785,summer
New York,2010-06-04,18.637278467502764,summer
New York,2010-06-05,22.048394669591975,summer
New York,2010-06-06,15.357073021227873,summer
New York,2010-06-07,21.402124682914728,summer
New York,2010-06-08,23.856362224999238,summer
New York,2010-06-09,25.42660586281805,summer
New York,2010-06-10,14.09049711854302,summer
New York,2010-06-11,28.01926713597029,summer
New York,2010-06-12,35.608687719300946,summer
New York,2010-06-13,20.879046596410348,summer
New York,2010-06-14,32.48908160160482,summer
New York,2010-06-15,34.9010872233951,summer
New York,2010-06-16,26.124911427673922,summer
New York,2010-06-17,26.636251114077375,summer
New York,2010-06-18,31.201784065071344,summer
New York,2010-06-19,30.160460356410393,summer
New York,2010-06-20,21.972594484610575,summer
New York,2010-06-21,34.93597517689808,summer
New York,2010-06-22,17.099573306008907,summer
New York,2010-06-23,31.83872381675149,summer
New York,2010-06-24,32.74717305204196,summer
New York,2010-06-25,21.054524280395345,summer
New York,2010-06-26,29.400927464394485,summer
New York,2010-06-27,20.237598700018093,summer
New York,2010-06-28,22.335015015220314,summer
New York,2010-06-29,27.531741898626358,summer
New York,2010-06-30,25.225409948567165,summer
New York,2010-07-01,25.4344611982735,summer
New York,2010-07-02,19.742077774433053,summer
New York,2010-07-03,24.899640304848482,summer
New York,2010-07-04,24.938422286617254,summer
New York,2010-07-05,21.901474583785497,summer
New York,2010-07-06,17.397817651994412,summer
New York,2010-07-07,31.78149275142725,summer
New York,2010-07-08,26.495435723379256,summer
New York,2010-07-09,25.916026130090856,summer
New York,2010-07-10,22.906346242702316,summer
New York,2010-07-11,26.346678167234245,summer
New York,2010-07-12,30.475976078812877,summer
New York,2010-07-13,34.815455848280294,summer
New York,2010-07-14,28.246531329705835,summer
New York,2010-07-15,26.61218008545118,summer
New York,2010-07-16,18.122767362526567,summer
New York,2010-07-17,31.973651067603036,summer
New York,2010-07-18,25.410511012239475,summer
New York,2010-07-19,28.44178323297958,summer
New York,2010-07-20,23.383649421999525,summer
New York,2010-07-21,22.32468026013057,summer
New York,2010-07-22,26.695936995043937,summer
New York,2010-07-23,25.072748575284475,summer
New York,2010-07-24,27.126109795051704,summer
New York,2010-07-25,22.095057469581032,summer
New York,2010-07-26,21.0290383109037,summer
New York,2010-07-27,26.043882875210144,summer
New York,2010-07-28,24.80361150971635,summer
New York,2010-07-29,27.809022453598715,summer
New York,2010-07-30,26.763480802040636,summer
New York,2010-07-31,22.611065350790767,summer
New York,2010-08-01,33.045369396080275,summer
New York,2010-08-02,21.217715287486115,summer
New York,2010-08-03,14.863944566081425,summer
New York,2010-08-04,23.78508430239373,summer
New York,2010-08-05,21.220734358869787,summer
New York,2010-08-06,27.21943901655749,summer
New York,2010-08-07,24.105749070729647,summer
New York,2010-08-08,18.133541296544486,summer
New York,2010-08-09,26.609371348594397,summer
New York,2010-08-10,22.110345625195258,summer
New York,2010-08-11,32.53658029668301,summer
New York,2010-08-12,29.136829880849604,summer
New York,2010-08-13,13.74779995636475,summer
New York,2010-08-14,11.107518059755403,summer
New York,2010-08-15,27.360376961697423,summer
New York,2010-08-16,18.011528476384612,summer
New York,2010-08-17,25.344844554515323,summer
New York,2010-08-18,19.90370134686014,summer
New York,2010-08-19,20.34393452644881,summer
New York,2010-08-20,18.283050833193776,summer
New York,2010-08-21,26.821929534586534,summer
New York,2010-08-22,21.35070499321648,summer
New York,2010-08-23,22.693300974323066,summer
New York,2010-08-24,25.96097450372215,summer
New York,2010-08-25,37.91637430301141,summer
New York,2010-08-26,16.126254644594432,summer
New York,2010-08-27,26.391006349053818,summer
New York,2010-08-28,18.883454726808104,summer
New York,2010-08-29,24.550226312612917,summer
New York,2010-08-30,26.623216522766988,summer
New York,2010-08-31,25.63977188979459,summer
New York,2010-09-01,10.271358661078242,autumn
New York,2010-09-02,17.75441896019548,autumn
New York,2010-09-03,21.35630484015496,autumn
New York,2010-09-04,13.532120034588509,autumn
New York,2010-09-05,18.034941266310945,autumn
New York,2010-09-06,14.148248485364899,autumn
New York,2010-09-07,6.68373664829925,autumn
New York,2010-09-08,19.454951550783626,autumn
New York,2010-09-09,20.933719760880532,autumn
New York,2010-09-10,9.597560756803244,autumn
New York,2010-09-11,13.35244010359935,autumn
New York,2010-09-12,12.812294938813393,autumn
New York,2010-09-13,24.296692944445393,autumn
New York,2010-09-14,12.951044452858104,autumn
New York,2010-09-15,14.602690861368899,autumn
New York,2010-09-16,11.738618902881187,autumn
New York,2010-09-17,17.161993831470525,autumn
New York,2010-09-18,10.190760256709595,autumn
New York,2010-09-19,2.260873032477658,autumn
New York,2010-09-20,5.1526248321705115,autumn
New York,2010-09-21,8.191387870379508,autumn
New York,2010-09-22,10.167492990509931,autumn
New York,2010-09-23,11.789839003197606,autumn
New York,2010-09-24,16.868132916141562,autumn
New York,2010-09-25,12.984049652894182,autumn
New York,2010-09-26,11.427425702219097,autumn
New York,2010-09-27,7.509029544933771,autumn
New York,2010-09-28,10.252557384662925,autumn
New York,2010-09-29,17.271265801719615,autumn
New York,2010-09-30,9.157478760336396,autumn
New York,2010-10-01,6.920833263428166,autumn
New York,2010-10-02,16.686914448879193,autumn
New York,2010-10-03,16.23141854293339,autumn
New York,2010-10-04,9.878385524875043,autumn
New York,2010-10-05,14.982751811760647,autumn
New York,2010-10-06,17.00804176771314,autumn
New York,2010-10-07,16.639040387938554,autumn
New York,2010-10-08,24.90878705472494,autumn
New York,2010-10-09,19.34736665154027,autumn
New York,2010-10-10,13.514650286179291,autumn
New York,2010-10-11,5.9737752982797865,autumn
New York,2010-10-12,14.44774301633241,autumn
New York,2010-10-13,8.54140974639509,autumn
New York,2010-10-14,22.085389853637743,autumn
New York,2010-10-15,12.266386658372912,autumn
New York,2010-10-16,19.32108906316784,autumn
New York,2010-10-17,17.23694798257086,autumn
New York,2010-10-18,19.91981978362941,autumn
New York,2010-10-19,24.348165171853445,autumn
New York,2010-10-20,13.693089963897014,autumn
New York,2010-10-21,21.71880460747211,autumn
New York,2010-10-22,11.469855011449475,autumn
New York,2010-10-23,17.62304916612177,autumn
New York,2010-10-24,10.201695700591845,autumn
New York,2010-10-25,9.672005853926166,autumn
New York,2010-10-26,16.43559738415544,autumn
New York,2010-10-27,14.27215814889776,autumn
New York,2010-10-28,6.466615178898355,autumn
New York,2010-10-29,22.198629938216342,autumn
New York,2010-10-30,15.983705534916144,autumn
New York,2010-10-31,8.166244585597134,autumn
New York,2010-11-01,11.834105316656196,autumn
New York,2010-11-02,10.647187990201033,autumn
New York,2010-11-03,20.208377220806465,autumn
New York,2010-11-04,23.39736757777063,autumn
New York,2010-11-05,14.330961288388213,autumn
New York,2010-11-06,16.480449458934547,autumn
New York,2010-11-07,16.3071338501274,autumn
New York,2010-11-08,13.80508777601322,autumn
New York,2010-11-09,9.254649614340186,autumn
New York,2010-11-10,20.6061413565469,autumn
New York,2010-11-11,15.384547914799018,autumn
New York,2010-11-12,15.690635077389784,autumn
New York,2010-11-13,22.72159230467659,autumn
New York,2010-11-14,8.482516950120928,autumn
New York,2010-11-15,12.484197165867503,autumn
New York,2010-11-16,5.245289381530032,autumn
New York,2010-11-17,19.934948827785384,autumn
New York,2010-11-18,27.285841703406597,autumn
New York,2010-11-19,25.034244913298703,autumn
New York,2010-11-20,7.487259329288173,autumn
New York,2010-11-21,11.952241117331575,autumn
New York,2010-11-22,15.619364369261616,autumn
New York,2010-11-23,24.015362839446592,autumn
New York,2010-11-24,10.90725588257513,autumn
New York,2010-11-25,5.7903675708147695,autumn
New York,2010-11-26,11.285754036915028,autumn
New York,2010-11-27,17.155268242397657,autumn
New York,2010-11-28,8.548875873939679,autumn
New York,2010-11-29,11.126298936551283,autumn
New York,2010-11-30,17.19831875784399,autumn
New York,2010-12-01,1.500304824255285,winter
New York,2010-12-02,-1.2265462896197303,winter
New York,2010-12-03,8.859951929702246,winter
New York,2010-12-04,1.8399550673449105,winter
New York,2010-12-05,-4.517936129547065,winter
New York,2010-12-06,-6.386793270464524,winter
New York,2010-12-07,-2.498035900852205,winter
New York,2010-12-08,-1.4731326412367682,winter
New York,2010-12-09,5.674262878022941,winter
New York,2010-12-10,-5.56742090826824,winter
New York,2010-12-11,0.16698337009104808,winter
New York,2010-12-12,1.6757610821244229,winter
New York,2010-12-13,-7.959066802149924,winter
New York,2010-12-14,-6.609067066710004,winter
New York,2010-12-15,8.214334773728236,winter
New York,2010-12-16,0.5585967215268064,winter
New York,2010-12-17,-1.338182170059692,winter
New York,2010-12-18,7.992563989044296,winter
New York,2010-12-19,4.157763658234889,winter
New York,2010-12-20,3.659781391943089,winter
New York,2010-12-21,1.275407216835018,winter
New York,2010-12-22,0.6596090463844058,winter
New York,2010-12-23,-2.806755333258523,winter
New York,2010-12-24,-1.9483758587237854,winter
New York,2010-12-25,4.406095546835924,winter
New York,2010-12-26,2.3720263810942366,winter
New York,2010-12-27,8.894156000925209,winter
New York,2010-12-28,2.7298254590883504,winter
New York,2010-12-29,-0.3967586464663274,winter
New York,2010-12-30,-9.676833342666034,winter
New York,2010-12-31,-1.1623797562389475,winter
New York,2011-01-01,0.24893581294872807,winter
New York,2011-01-02,-2.1684089773818362,winter
New York,2011-01-03,-1.254287345787375,winter
New York,2011-01-04,2.8268441171925947,winter
New York,2011-01-05,3.5905425442808654,winter
New York,2011-01-06,-3.9704763001167405,winter
New York,2011-01-07,-0.8662120672314865,winter
New York,2011-01-08,1.1913704920728145,winter
New York,2011-01-09,-8.830928307820303,winter
New York,2011-01-10,-1.2782797471343383,winter
New York,2011-01-11,-4.322202058904056,winter
New York,2011-01-12,-4.136221069228657,winter
New York,2011-01-13,-0.475026107145225,winter
New York,2011-01-14,-7.733764752147336,winter
New York,2011-01-15,-11.63680945314021,winter
New York,2011-01-16,5.624436848193223,winter
New York,2011-01-17,0.7441015609244118,winter
New York,2011-01-18,-3.3347402618732263,winter
New York,2011-01-19,-2.1481938278370185,winter
New York,2011-01-20,-5.64128904209333,winter
New York,2011-01-21,-3.187771260601335,winter
New York,2011-01-22,-0.9104268562658393,winter
New York,2011-01-23,0.7330492026842599,winter
New York,2011-01-24,-3.024817794040114,winter
New York,2011-01-25,1.3065915564620203,winter
New York,2011-01-26,-8.523150008713987,winter
New York,2011-01-27,-1.233971271932143,winter
New York,2011-01-28,-6.373398020415658,winter
New York,2011-01-29,-9.569925925124137,winter
New York,2011-01-30,10.328228976747578,winter
New York,2011-01-31,-7.682072051233134,winter
New York,2011-02-01,0.330971374565475,winter
New York,2011-02-02,-6.292892583893844,winter
New York,2011-02-03,-0.16359201445312804,winter
New York,2011-02-04,-2.0866768398536863,winter
New York,2011-02-05,-1.6302213302902355,winter
New York,2011-02-06,-1.271320405398019,winter
New York,2011-02-07,0.60136793258543,winter
New York,2011-02-08,2.566046541623197,winter
New York,2011-02-09,8.287966209642578,winter
New York,2011-02-10,-3.0530280729329844,winter
New York,2011-02-11,-1.878376121635382,winter
New York,2011-02-12,-2.5013615789990515,winter
New York,2011-02-13,-3.080909557865082,winter
New York,2011-02-14,0.7329980421847786,winter
New York,2011-02-15,-2.4494247632155424,winter
New York,2011-02-16,-3.9438597596764513,winter
New York,2011-02-17,7.285102581869378,winter
New York,2011-02-18,-1.447406946706877,winter
New York,2011-02-19,-2.763597218031429,winter
New York,2011-02-20,1.2619224136428815,winter
New York,2011-02-21,1.7284633149510595,winter
New York,2011-02-22,2.0774134227161585,winter
New York,2011-02-23,-0.9598324707297965,winter
New York,2011-02-24,-7.278701072092546,winter
New York,2011-02-25,5.090020811640443,winter
New York,2011-02-26,-2.184758088421132,winter
New York,2011-02-27,-2.3824333452686526,winter
New York,2011-02-28,-4.610557866999525,winter
New York,2011-03-01,17.098697065589644,spring
New York,2011-03-02,2.6945464699436883,spring
New York,2011-03-03,14.290863731679046,spring
New York,2011-03-04,11.252475960308663,spring
New York,2011-03-05,-0.9641444960013814,spring
New York,2011-03-06,6.94004773805512,spring
New York,2011-03-07,5.608544166889869,spring
New York,2011-03-08,14.819948555593987,spring
New York,2011-03-09,10.155487590251653,spring
New York,2011-03-10,10.76897097423874,spring
New York,2011-03-11,2.346537973828223,spring
New York,2011-03-12,5.430121784142953,spring
New York,2011-03-13,13.56703678591272,spring
New York,2011-03-14,9.195341698050289,spring
New York,2011-03-15,5.739571294404559,spring
New York,2011-03-16,12.292681281733785,spring
New York,2011-03-17,15.720134200451755,spring
New York,2011-03-18,14.35799265086528,spring
New York,2011-03-19,13.79910257771757,spring
New York,2011-03-20,9.705012604673064,spring
New York,2011-03-21,6.473280613972166,spring
New York,2011-03-22,5.851740752012942,spring
New York,2011-03-23,9.10091057748049,spring
New York,2011-03-24,9.035431421402365,spring
New York,2011-03-25,9.83891368797919,spring
New York,2011-03-26,4.91193956163337,spring
New York,2011-03-27,15.584246440346371,spring
New York,2011-03-28,2.921083445464985,spring
New York,2011-03-29,9.370410962661849,spring
New York,2011-03-30,7.497779394552542,spring
New York,2011-03-31,7.969776049138789,spring
New York,2011-04-01,4.6577138576285595,spring
New York,2011-04-02,12.555410084949049,spring
New York,2011-04-03,6.722479557850518,spring
New York,2011-04-04,10.124295187907027,spring
New York,2011-04-05,15.141285289879818,spring
New York,2011-04-06,17.758157452452437,spring
New York,2011-04-07,6.05232182357069,spring
New York,2011-04-08,12.141206050213047,spring
New York,2011-04-09,5.944726100216023,spring
New York,2011-04-10,10.692623198735292,spring
New York,2011-04-11,11.716126801614775,spring
New York,2011-04-12,5.539413520667263,spring
New York,2011-04-13,11.407894613875017,spring
New York,2011-04-14,16.158202647588176,spring
New York,2011-04-15,9.579846710957133,spring
New York,2011-04-16,11.653796787653864,spring
New York,2011-04-17,10.998579612844013,spring
New York,2011-04-18,17.826356427069342,spring
New York,2011-04-19,1.8594280259105336,spring
New York,2011-04-20,9.980097767544066,spring
New York,2011-04-21,6.077134914039217,spring
New York,2011-04-22,8.332940366636372,spring
New York,2011-04-23,10.40043954589666,spring
New York,2011-04-24,9.204438401206762,spring
New York,2011-04-25,7.952359450851565,spring
New York,2011-04-26,19.888764837834707,spring
New York,2011-04-27,5.676144514473757,spring
New York,2011-04-28,15.715008744551403,spring
New York,2011-04-29,13.022837016650517,spring
New York,2011-04-30,13.218058061392817,spring
New York,2011-05-01,7.703937544504223,spring
New York,2011-05-02,6.691143828737777,spring
New York,2011-05-03,-2.980440341594557,spring
New York,2011-05-04,11.651749499346769,spring
New York,2011-05-05,17.972759790038815,spring
New York,2011-05-06,3.6958064354073237,spring
New York,2011-05-07,2.095231409435746,spring
New York,2011-05-08,15.044925457262693,spring
New York,2011-05-09,13.835551425964095,spring
New York,2011-05-10,12.21938040753713,spring
New York,2011-05-11,12.284509444580083,spring
New York,2011-05-12,5.849803662063344,spring
New York,2011-05-13,16.207513816481097,spring
New York,2011-05-14,8.832119082906257,spring
New York,2011-05-15,10.409340868229739,spring
New York,2011-05-16,14.379675125918023,spring
New York,2011-05-17,3.136427284935417,spring
New York,2011-05-18,19.672796007176437,spring
New York,2011-05-19,13.251242420844324,spring
New York,2011-05-20,13.917829163586667,spring
New York,2011-05-21,7.100847384429721,spring
New York,2011-05-22,15.769453301270815,spring
New York,2011-05-23,3.9788631583618397,spring
New York,2011-05-24,17.99331184414752,spring
New York,2011-05-25,10.990139201055344,spring
New York,2011-05-26,10.533305064903207,spring
New York,2011-05-27,12.142548059734803,spring
New York,2011-05-28,5.868671114391448,spring
New York,2011-05-29,12.038132913417531,spring
New York,2011-05-30,8.33989745670926,spring
New York,2011-05-31,9.045712572839031,spring
New York,2011-06-01,22.002187442522306,summer
New York,2011-06-02,21.833734695437762,summer
New York,2011-06-03,25.45298731178974,summer
New York,2011-06-04,30.858888259670202,summer
New York,2011-06-05,31.015218743175296,summer
New York,2011-06-06,23.021660844280174,summer
New York,2011-06-07,22.077761819271085,summer
New York,2011-06-08,21.85382293310307,summer
New York,2011-06-09,27.202107389120762,summer
New York,2011-06-10,20.040809634023258,summer
New York,2011-06-11,29.9332382734911,summer
New York,2011-06-12,29.855502776202957,summer
New York,2011-06-13,21.70517761066602,summer
New York,2011-06-14,22.385575092215287,summer
New York,2011-06-15,21.058439770995886,summer
New York,2011-06-16,14.948180342724024,summer
New York,2011-06-17,23.19896233252669,summer
New York,2011-06-18,22.293303013176907,summer
New York,2011-06-19,21.424463625864124,summer
New York,2011-06-20,23.61654315149056,summer
New York,2011-06-21,30.91561333369162,summer
New York,2011-06-22,22.32854038726109,summer
New York,2011-06-23,20.667668758552562,summer
New York,2011-06-24,30.621650054005485,summer
New York,2011-06-25,25.78345716566779,summer
New York,2011-06-26,31.088405991888916,summer
New York,2011-06-27,14.44353820186285,summer
New York,2011-06-28,19.788191137542775,summer
New York,2011-06-29,25.6355130632418,summer
New York,2011-06-30,23.68892578989727,summer
New York,2011-07-01,19.51331662885894,summer
New York,2011-07-02,23.158012922623236,summer
New York,2011-07-03,32.80227559077134,summer
New York,2011-07-04,26.715549679667898,summer
New York,2011-07-05,27.165091640490015,summer
New York,2011-07-06,22.705340172704844,summer
New York,2011-07-07,26.585874574919064,summer
New York,2011-07-08,19.098438184808025,summer
New York,2011-07-09,19.910674412436677,summer
New York,2011-07-10,23.159532631435336,summer
New York,2011-07-11,34.04065566647404,summer
New York,2011-07-12,20.38928135027073,summer
New York,2011-07-13,28.405624607172822,summer
New York,2011-07-14,26.05624977685798,summer
New York,2011-07-15,22.28301357466552,summer
New York,2011-07-16,11.414437277001312,summer
New York,2011-07-17,23.048353361174662,summer
New York,2011-07-18,27.048529860541237,summer
New York,2011-07-19,24.800897834197293,summer
New York,2011-07-20,20.88933758951335,summer
New York,2011-07-21,29.37926991700857,summer
New York,2011-07-22,24.423404928324793,summer
New York,2011-07-23,22.117095432542257,summer
New York,2011-07-24,30.007647598863066,summer
New York,2011-07-25,18.137035082881564,summer
New York,2011-07-26,24.678373639390873,summer
New York,2011-07-27,23.72096279155741,summer
New York,2011-07-28,21.95210670253172,summer
New York,2011-07-29,28.260364583143314,summer
New York,2011-07-30,19.08457665957571,summer
New York,2011-07-31,28.57635036814703,summer
New York,2011-08-01,24.50338501679488,summer
New York,2011-08-02,27.920875239499303,summer
New York,2011-08-03,24.004741286470477,summer
New York,2011-08-04,38.77753957736466,summer
New York,2011-08-05,15.307225006607007,summer
New York,2011-08-06,21.448729659365586,summer
New York,2011-08-07,20.45836969362611,summer
New York,2011-08-08,23.590560718800482,summer
New York,2011-08-09,24.67780195086941,summer
New York,2011-08-10,24.872668161192404,summer
New York,2011-08-11,25.72710480461986,summer
New York,2011-08-12,29.687460770678587,summer
New York,2011-08-13,14.329226357125828,summer
New York,2011-08-14,29.258257274428644,summer
New York,2011-08-15,26.163132913099982,summer
New York,2011-08-16,21.852143410871328,summer
New York,2011-08-17,17.882336197381782,summer
New York,2011-08-18,25.354128438330438,summer
New York,2011-08-19,18.578593264232595,summer
New York,2011-08-20,29.45434033346296,summer
New York,2011-08-21,28.019874661802692,summer
New York,2011-08-22,27.549242987299024,summer
New York,2011-08-23,30.32866626548083,summer
New York,2011-08-24,24.447975355562807,summer
New York,2011-08-25,25.791032881210306,summer
New York,2011-08-26,25.413324600548357,summer
New York,2011-08-27,14.437509278465381,summer
New York,2011-08-28,26.854758225803216,summer
New York,2011-08-29,24.00479235692647,summer
New York,2011-08-30,29.868001953032724,summer
New York,2011-08-31,27.791217196202332,summer
New York,2011-09-01,11.104028764594148,autumn
New York,2011-09-02,15.524493818649116,autumn
New York,2011-09-03,8.711512628278749,autumn
New York,2011-09-04,17.198408952680303,autumn
New York,2011-09-05,14.39564583625767,autumn
New York,2011-09-06,17.518519946693466,autumn
New York,2011-09-07,17.41590471880196,autumn
New York,2011-09-08,16.359918373469952,autumn
New York,2011-09-09,13.763105895258581,autumn
New York,2011-09-10,18.29050805240908,autumn
New York,2011-09-11,21.680585154371418,autumn
New York,2011-09-12,11.545935537758599,autumn
New York,2011-09-13,13.350271381041688,autumn
New York,2011-09-14,15.49366915551224,autumn
New York,2011-09-15,12.665044662142932,autumn
New York,2011-09-16,16.12470735016268,autumn
New York,2011-09-17,17.46373222611991,autumn
New York,2011-09-18,20.012825620392682,autumn
New York,2011-09-19,20.946758412426174,autumn
New York,2011-09-20,12.255403641908137,autumn
New York,2011-09-21,6.239878707634928,autumn
New York,2011-09-22,10.79974806167123,autumn
New York,2011-09-23,13.421886885845675,autumn
New York,2011-09-24,14.226309651697305,autumn
New York,2011-09-25,20.971044446652986,autumn
New York,2011-09-26,13.844169358562937,autumn
New York,2011-09-27,17.435923937505112,autumn
New York,2011-09-28,16.20388111531892,autumn
New York,2011-09-29,15.400521622993175,autumn
New York,2011-09-30,20.01128152683032,autumn
New York,2011-10-01,10.224574729688422,autumn
New York,2011-10-02,14.985573291150311,autumn
New York,2011-10-03,18.68790436760729,autumn
New York,2011-10-04,20.843640594120707,autumn
New York,2011-10-05,9.385063113752864,autumn
New York,2011-10-06,7.746498579106174,autumn
New York,2011-10-07,16.645203728387003,autumn
New York,2011-10-08,18.19673058410565,autumn
New York,2011-10-09,17.999613755848895,autumn
New York,2011-10-10,7.461581719593092,autumn
New York,2011-10-11,11.556039211213633,autumn
New York,2011-10-12,20.173026660867002,autumn
